,day,hour,loc,scale,tailweight,skewness
0,0.0,0.0,36.56175319343751,4.991043215505746,1.3002777055933088,-0.41630163096671347
1,0.0,1.0,36.41353638075355,6.986246404687919,1.9455339863649732,0.1937089775723576
2,0.0,2.0,35.467712712576414,5.592925256299515,1.7003304464879032,0.32792089796269924
3,0.0,3.0,35.99340630187594,6.1965379329422925,1.7494266716426796,0.6459234065630451
4,0.0,4.0,37.58769803756893,7.234186879139699,2.195150827220294,1.1795308641131095
5,0.0,5.0,38.78602920575019,8.63085376022808,2.1203019629301094,0.628148177333821
6,0.0,6.0,40.31197305195738,10.902911634035696,2.245553174721572,0.022409520149254958
7,0.0,7.0,40.85990549562639,18.977175442268884,3.2026692408784565,-0.5413383360972093
8,0.0,8.0,41.79394709585719,18.347630172090717,2.690271388566789,-0.5768839221239087
9,0.0,9.0,40.0483938967042,11.415208505658423,1.9377909876177395,-0.8084895048353337
10,0.0,10.0,36.58437113783613,15.256052541718324,2.4550103844513553,-1.0097298499487306
11,0.0,11.0,35.95533712393903,14.821287749183272,2.5166958831529525,-1.1157021808988625
12,0.0,12.0,36.94060422656166,11.445024406764992,1.9848072691194298,-0.8642611589630901
13,0.0,13.0,32.79114780061289,10.642707213167904,1.9739234751439216,-1.325286087180894
14,0.0,14.0,34.90067842505237,17.21646657248293,2.863087839218045,-0.6785185951137616
15,0.0,15.0,34.96578420024126,10.164479258948116,1.9897396515223116,-0.6222853322036018
16,0.0,16.0,36.66977446999347,9.515436176271418,1.863547651666124,-0.18001407054030394
17,0.0,17.0,36.62531317465845,9.063533167418687,2.0183751296983994,-0.6446561393395583
18,0.0,18.0,44.941508361133636,10.280856433381631,2.379007433028967,0.19848841079847607
19,0.0,19.0,46.47895228212552,8.48706723217014,1.9059619096642246,-0.18617046726156852
20,0.0,20.0,47.07648304393695,4.9201006001892305,1.19347271148965,-0.2833476687912302
21,0.0,21.0,42.43248773567903,7.883036938045041,1.9739089163917423,-0.9737943770829716
22,0.0,22.0,42.701119048809694,7.942394618922336,1.6408413362627126,-0.7538182681508679
23,0.0,23.0,39.599266797284905,9.718915485958993,2.310236074736077,-0.8569885800927692
24,1.0,0.0,38.097848016750845,4.432947510953372,1.3841757776593708,-0.2907640085703406
25,1.0,1.0,38.05968478440502,6.693038747167865,1.909677432491274,0.05622334430201199
26,1.0,2.0,36.385789323008304,7.567623199607648,2.3333154830616714,0.05607609236893754
27,1.0,3.0,33.38690643748751,4.205204929267508,1.783241929435992,-0.9999307199303737
28,1.0,4.0,21.142924483162478,13.560486911504231,6.540447411822902,-6.248741773103513
29,1.0,5.0,38.36256414516142,5.367938815991592,1.5718928396541385,0.12810740302613177
30,1.0,6.0,44.24947483384318,13.147808977239317,2.8190682249836057,0.06797387845503274
31,1.0,7.0,46.70532800417645,17.791998890316492,2.868201380374507,-0.38735704867977716
32,1.0,8.0,45.242335018138526,17.92679565937818,2.4038587604629758,-0.8562656102556574
33,1.0,9.0,41.808690764066704,22.871436686363232,3.030230053826579,-0.9571458965639023
34,1.0,10.0,40.1963427290826,10.646037843900295,1.6713012699734147,-0.830473939949098
35,1.0,11.0,39.039657288353006,11.484269212123351,1.909445069328947,-0.9432032184643059
36,1.0,12.0,38.49681872426768,14.612909617176207,2.432376387741815,-0.5909440173827509
37,1.0,13.0,38.42577781186373,9.988898404530408,1.6933630298383922,-0.4004746685493478
38,1.0,14.0,37.243469049295506,11.502655998977687,1.9404911894469445,-0.29410738875430786
39,1.0,15.0,39.390306155814166,10.248748574582292,1.7596221658659463,0.19735468804179845
40,1.0,16.0,40.61572961454369,16.261311782336044,3.3061356408971934,0.45801596499621366
41,1.0,17.0,41.70958450612207,7.479346462831489,1.8517921891429507,-0.1912426553969931
42,1.0,18.0,46.6375356584883,8.842382475516008,1.9565091718538477,-0.32018578713995277
43,1.0,19.0,51.3740969770349,11.158002821707854,2.0105045490524005,-0.1395051221996764
44,1.0,20.0,50.45446864569187,5.352650375051751,1.2305583702745035,-0.23447652325005522
45,1.0,21.0,43.6189339026969,4.88064981318269,1.270756313746159,-0.9212642144177747
46,1.0,22.0,43.590797558545376,5.5951316364847585,1.578304927616039,-0.629081438590485
47,1.0,23.0,41.50527678218782,8.811928600839094,2.104473947138162,-0.39897924411587105
48,2.0,0.0,34.61470885918164,6.495461471774334,1.8534324952876877,-1.7947471457903916
49,2.0,1.0,36.13143510315082,5.231473404271424,1.5267195947186265,-0.6804667449886593
50,2.0,2.0,36.09739915860905,6.018449140721523,1.6703691259959266,-0.35863266181901166
51,2.0,3.0,28.97770230611949,16.083639840611443,4.765917106656882,-2.2298347992411482
52,2.0,4.0,34.89927223828449,7.423746536430509,2.350059753866012,-0.33084734757900186
53,2.0,5.0,36.546065486077694,5.808066013734638,1.7424582478535142,-0.12192509615619525
54,2.0,6.0,38.67096056667423,4.870373262799202,1.3920305219459357,0.18113956918487606
55,2.0,7.0,38.951515834579844,9.967733441864265,2.0180058266065393,-0.2089633627702083
56,2.0,8.0,42.49907527907043,16.539789081006965,2.793104633488967,0.059850254170234575
57,2.0,9.0,38.68652321694665,16.2281874131987,3.4063165322294298,-0.3676758980149626
58,2.0,10.0,38.44504137911873,10.028866411599223,2.4079745959989203,0.07272328474753123
59,2.0,11.0,38.20416498099084,7.85880337192641,1.7779176791458948,0.18296492722625154
60,2.0,12.0,38.15355957506015,11.166584419799063,2.5039827929893628,0.5015238684942395
61,2.0,13.0,37.04206917429395,9.946620796256733,2.0429467483358557,0.8179471679991498
62,2.0,14.0,36.4004799280249,8.002389070563769,1.8575555098979928,1.132596779503818
