,day,hour,loc,scale,tailweight,skewness
190,7.0,22.0,36.96744922098295,8.73451392998344,2.599204836698143,-1.1332996565861317
191,7.0,23.0,33.706016843928666,8.796567613122203,2.7211831219555225,-1.3190958960039578
192,8.0,0.0,35.16682905077556,4.499322981800762,1.704633379461933,-0.342527386195516
193,8.0,1.0,34.21136275247408,6.015000000486744,2.0711103504295814,-0.3603851978087748
194,8.0,2.0,34.61960368526598,5.880206017484646,2.0845806461170113,0.026449635030804136
195,8.0,3.0,34.831468355223954,4.269268386547051,1.5265279846084723,0.1791195233550328
196,8.0,4.0,35.100633588604346,5.054639836620303,1.8037626092284178,0.20263275645823697
197,8.0,5.0,36.84050858967053,6.03541929590544,1.8147125451820372,0.03236612242604574
198,8.0,6.0,41.323525449327256,9.96555026100763,2.2955088556481487,-0.16448952819145454
199,8.0,7.0,45.8168613274867,11.311364069536992,2.226026845052075,-0.10691136507215772
200,8.0,8.0,47.72438026357857,14.53058780231162,2.5101341995553113,-0.20536938994760384
201,8.0,9.0,45.177518418017776,13.055375866454728,2.1470821517504266,-0.42632065627678306
202,8.0,10.0,40.322376965367546,13.254839264128805,2.341986199956106,-0.8369916101232033
203,8.0,11.0,38.681781594050165,12.909778431298287,2.244673827452353,-0.8622887069470697
204,8.0,12.0,36.26078453032454,10.931624047255962,2.223855535148467,-1.0977286290256727
205,8.0,13.0,36.475774204723876,6.542888486477218,1.389390605642586,-0.9606886461307036
206,8.0,14.0,36.27569177876887,6.609752470760717,1.4926796061680936,-0.7414169336103674
207,8.0,15.0,36.24161172614325,7.1120728283522,1.6862013302970036,-0.5937998363768445
208,8.0,16.0,37.95845108594952,9.960215807832462,2.194546154260335,-0.22778386486246827
209,8.0,17.0,41.79504916492501,7.78945414635308,1.9133862827069974,-0.06665976562687816
210,8.0,18.0,44.22119653304871,8.21369593558446,1.9580785539115375,-0.33236501269783747
211,8.0,19.0,47.27744698574529,8.680860700393017,1.8802412431531454,-0.48287610777525175
212,8.0,20.0,44.40007586667964,8.413400486807612,2.036995206302583,-0.8525790028920861
213,8.0,21.0,42.52567692683249,6.791974037852601,2.057798000496458,-0.8415204724451115
214,8.0,22.0,41.999218471365296,6.653341898563546,1.8673477997730374,-0.7561455435064703
215,8.0,23.0,39.315578176848156,6.364416914881767,1.9154231303069225,-0.4527572000684134
216,9.0,0.0,35.634581770088104,5.845240636428174,1.7098734421449877,-1.1455107017299722
217,9.0,1.0,35.29968292700597,6.410673667317531,1.795269777006063,-0.5644768060556492
218,9.0,2.0,35.266649041100024,6.272257563679306,1.805886720566358,-0.11501809642889317
219,9.0,3.0,34.3643236412568,5.33236435984901,1.6829057621518622,-0.16565308232177686
220,9.0,4.0,34.165537434265474,5.448136261602655,1.9027441846313637,-0.10893668304053729
221,9.0,5.0,33.9205499464493,6.288201354553649,1.9222419758995597,-0.34811943114807814
222,9.0,6.0,37.19417603366347,9.15929023922185,2.1605855392467483,0.12438892516104083
223,9.0,7.0,36.6972561311604,13.883492995002792,2.6012494271260698,-0.20333331790955078
224,9.0,8.0,39.580605303420754,11.550299439804668,2.1293717475059295,-0.09100488067965565
225,9.0,9.0,38.979887428483266,16.453296360530732,2.995810032203938,-0.17897373380682535
226,9.0,10.0,40.06899587334757,12.747575227215748,2.460341012614216,0.22684719374155576
227,9.0,11.0,37.55237717048283,10.892538226414642,2.2460131570580844,-0.28540423599213294
228,9.0,12.0,35.303713688407754,10.151691960156143,1.9635365163101524,-0.6167153692056346
229,9.0,13.0,35.58224256652798,8.38911163193533,1.4672663527787808,-0.04163482139158402
230,9.0,14.0,34.555984881936666,8.495609023242443,1.5875577287972626,0.1943512590964443
231,9.0,15.0,35.64063081132212,7.548873055450335,1.7333776193311758,0.5198095721159058
232,9.0,16.0,37.22736612510782,10.855190051733215,2.72684558696478,0.7971812730283195
233,9.0,17.0,41.278488014040256,15.887165299605709,4.0158410395143145,1.2427941755419278
234,9.0,18.0,42.403062553992626,10.822070942756078,2.550933335856993,0.2587147445554228
235,9.0,19.0,44.0404141545834,6.958533325160682,1.532161978112541,-0.26996144185678705
236,9.0,20.0,43.47561042197468,8.121104300120178,1.7280219456863335,-0.6532610148054326
237,9.0,21.0,41.16304830364766,8.38350278482045,2.0416105696154503,-0.9735527304545404
238,9.0,22.0,38.185026924163104,11.879230417783031,2.3805464528892597,-1.6314367066379343
239,9.0,23.0,40.50684716731807,7.538371814977563,1.5954152975143256,-0.603174721593712
240,10.0,0.0,34.04096771331863,7.111869333266494,1.5430395523589673,-0.6716896874747489
241,10.0,1.0,34.30941736219415,5.060405971757225,1.3178411206808092,0.01173952204459187
242,10.0,2.0,33.78375130265662,6.551107787931971,1.8029779404214723,0.19585632884079995
243,10.0,3.0,33.28496851528168,5.696265591034767,1.4396334009690153,0.24248728654344698
244,10.0,4.0,32.61389478079738,6.358196777676604,1.6348681244315661,0.08823980445971333
245,10.0,5.0,33.20260003302217,6.54754315994291,1.609278506404216,0.18764957645286404
246,10.0,6.0,34.59558591816929,11.158345039914488,2.3069132670782224,0.3601202347495036
247,10.0,7.0,61.19758553729806,41.88994292258639,8.128158140566322,4.961692055840944
248,10.0,8.0,32.76326198960513,12.866476043036489,2.549250407548074,-0.29019761628068136
249,10.0,9.0,33.210790558192,14.309884853339993,2.9834263183699745,-0.2234245642414634
250,10.0,10.0,27.100718130724466,13.255846710112193,3.0376827325146762,-1.4534891420543885
251,10.0,11.0,29.335510555155114,14.066770464251507,2.9388825188433745,-0.8703245189620232
252,10.0,12.0,29.063154750323953,11.325631460952023,2.449755056045167,-0.9284260073150487
253,10.0,13.0,30.076740590493017,9.727977744837442,2.001837695645897,-0.256050071841344
254,10.0,14.0,29.00752698224862,9.518819513170728,2.11311315132807,-0.07736094481700476
255,10.0,15.0,28.517236593821092,7.027344247160943,1.6433213438527505,-0.07393571464218175
256,10.0,16.0,27.788228662867954,12.077670543180048,2.9028559996920937,-0.3857343395576257
257,10.0,17.0,29.21605728783689,16.691925659442013,4.125410294930044,-0.712610695032403
258,10.0,18.0,35.36748435500459,9.87047554574089,2.5156383821994006,-0.19391046189820257
259,10.0,19.0,37.266501212114726,6.893857353293011,1.8133985579627832,-0.5195692968186478
260,10.0,20.0,38.07943541407901,8.899668470344496,1.9195118080672566,-0.6071420140441536
261,10.0,21.0,38.545514239825486,7.593835582426835,1.8170080941806839,-0.5616700954358602
262,10.0,22.0,38.40982389967419,6.739777087058892,1.4787111035205116,-0.7624113429886806
263,10.0,23.0,36.285517795600946,10.124557192613938,2.0289502920037252,-0.6024079643564889
264,11.0,0.0,34.294962875296825,5.124747641234086,1.5571055413257053,-0.6146449504651581
265,11.0,1.0,33.86021486874551,4.860073831645303,1.6588188955584355,-0.2674057877081216
266,11.0,2.0,33.45939892186387,5.419486704408472,1.9083683449238724,-0.12682602239745008
267,11.0,3.0,33.54045309087705,4.998036685663569,1.784105007163884,0.08602594229954
268,11.0,4.0,32.99731767793859,5.1280955482430475,1.9395413193389877,-0.11217851317391232
269,11.0,5.0,35.27346031735577,7.717342915891507,2.413962989605921,-0.005336645710326837
270,11.0,6.0,37.28604250589309,17.718301566892674,3.463821074605086,-0.8136886778650732
271,11.0,7.0,44.95273569542512,14.920221860189406,2.6023218265799204,-0.23275242051340428
272,11.0,8.0,44.87907775147118,17.872036225261038,2.796252775769861,-0.3168921659677393
273,11.0,9.0,42.71747277134436,13.50368957395351,2.5501372354936773,-0.3029224874602832
274,11.0,10.0,40.083779613435226,12.18348325426444,2.5130977854649976,-0.5601634134379354
275,11.0,11.0,36.436458972243955,15.542813956834102,3.003960639487395,-0.9021603353140265
276,11.0,12.0,35.510677716974556,14.869267727240166,2.9422664243664434,-0.8859247438455182
277,11.0,13.0,36.88748460341026,11.920433995806386,2.039295000071942,-0.29028714869479294
278,11.0,14.0,36.57364711000652,12.350212020851028,2.3144131894991764,-0.09564571478490147
279,11.0,15.0,37.50843998471499,8.85663126444908,1.9007725621161344,0.3760813647377454
280,11.0,16.0,37.716396362448975,10.621263893752994,2.5119989228357396,0.4857161317590676
281,11.0,17.0,36.99198491027289,15.132322856361949,3.7751323544462614,-0.41716951707783845
282,11.0,18.0,41.86211522404188,12.651911654639406,3.387079078601923,-0.20091994345139094
283,11.0,19.0,44.73621079198542,7.117567657749577,1.8220236097076647,-0.41773787050691064
284,11.0,20.0,43.36774086746174,8.39897057220922,1.9836760205065915,-0.6808894448767935
285,11.0,21.0,39.9411715129436,10.659910462884566,2.515022068597196,-0.9038836501087725
286,11.0,22.0,38.53345104298535,10.64531831108619,2.740080186310713,-0.9940912544971127
287,11.0,23.0,37.653389049157276,8.274745297751965,2.3191093322758944,-0.3066687349432367
288,12.0,0.0,33.33908879166413,4.5776022171042765,1.580983878985655,-0.33940434782783235
289,12.0,1.0,33.594816533817806,4.04644841171157,1.6303344270442366,-0.027974952494624852
290,12.0,2.0,33.841266452781504,4.247632102147346,1.5814005709951025,0.3451006593251039
291,12.0,3.0,33.67404461587274,3.9821402846627882,1.5022310870204563,0.3490312752036113
292,12.0,4.0,34.151358048586914,4.285843767829423,1.5794257293394478,0.5763069012070753
293,12.0,5.0,33.28153978547188,5.818375829197455,2.040559631717969,-0.3548009303805183
294,12.0,6.0,38.552424734663745,8.75488069878866,1.9789848151710048,-0.44261033459733856
295,12.0,7.0,43.568224868488045,15.643614650589305,2.6924852493158604,-0.4962499085196624
296,12.0,8.0,45.01004138043998,14.24328017651097,2.2882881923689307,-0.6926377499514513
297,12.0,9.0,44.87748177060232,11.310742688111437,1.9884972482432886,-0.3620721196774165
298,12.0,10.0,40.88134231710782,12.314567075787211,2.1138564808941043,-0.5481669946881833
299,12.0,11.0,40.66234174327668,12.735788442305564,2.2948414298597672,-0.24087482556174847
300,12.0,12.0,36.476182154456396,12.104360770103705,2.388990412881691,-0.5396909381754433
301,12.0,13.0,36.76730946480494,8.04774074920843,1.663079297502285,-0.23960205141852797
302,12.0,14.0,35.69468381120374,7.773070413106434,1.8690567037126435,-0.12898070577929913
303,12.0,15.0,36.326501594229974,8.238404140786054,1.8472077298431346,-0.001815627167122945
304,12.0,16.0,36.72356905804714,10.024948478614428,2.46143033790479,0.21548758555539735
305,12.0,17.0,40.07247511857539,12.949844821932793,3.024069066956798,0.1729291768866078
306,12.0,18.0,43.84736146051816,25.23414239052995,5.426851061942312,0.248134890929479
307,12.0,19.0,33.60255833484533,17.71008568708482,4.052610907277959,-2.6110911625038935
308,12.0,20.0,43.24534631573742,12.665407589668876,2.4601640030899357,-0.4370189380943688
309,12.0,21.0,42.69757029529839,6.992278715119308,1.6879566935251145,-0.2704667971532718
310,12.0,22.0,37.861826951862824,7.544315253933407,2.0863484419978073,-1.0105529159333688
311,12.0,23.0,36.01380553779327,8.627418954419962,2.319036011080573,-0.6906862368726635
312,13.0,0.0,32.721845018000955,3.1897042036757632,1.565960934331951,-1.1090302458688261
313,13.0,1.0,33.559948265175244,4.153399514862457,1.9497193637795613,-0.2344845958055376
314,13.0,2.0,33.23762550294605,4.603468505756057,2.1249234607697987,-0.11429116598976706
