day,hour,loc,scale,tailweight,skewness
0,0,17.696136474609375,18.31313705444336,4.742379188537598,-4.367189407348633
0,1,30.248838424682617,11.525649070739746,3.1853060722351074,-1.1182029247283936
0,2,20.452463150024414,17.832412719726562,5.351764678955078,-3.4322845935821533
0,3,21.97633171081543,19.138683319091797,5.1486592292785645,-2.5278210639953613
0,4,18.528606414794922,25.488693237304688,7.215942859649658,-3.4967706203460693
0,5,25.204940795898438,21.199277877807617,5.74625301361084,-2.1071457862854004
0,6,17.87407875061035,21.592187881469727,5.642572402954102,-4.512253284454346
0,7,28.10173225402832,32.84626770019531,6.556591033935547,-2.539827823638916
0,8,37.44805145263672,20.616514205932617,3.6033146381378174,-0.9345279932022095
0,9,26.75455093383789,21.439437866210938,4.260189056396484,-3.0803470611572266
0,10,22.166263580322266,15.336287498474121,3.5188705921173096,-4.076560974121094
0,11,18.183307647705078,21.899951934814453,5.093509197235107,-4.608093738555908
0,12,20.512630462646484,18.855613708496094,4.092663764953613,-4.044427394866943
0,13,33.357303619384766,3.9688918590545654,1.006439447402954,-0.8233582973480225
0,14,27.991615295410156,19.27881622314453,3.648808479309082,-1.8541479110717773
0,15,32.49626159667969,12.32174015045166,3.0034542083740234,-0.912563145160675
0,16,19.768577575683594,22.918163299560547,6.006766319274902,-3.956070899963379
0,17,29.955062866210938,13.069100379943848,4.248377799987793,-2.507761001586914
0,18,20.575241088867188,21.27848243713379,5.772574424743652,-5.19528341293335
0,19,28.04265022277832,23.903682708740234,5.760814189910889,-3.9251110553741455
0,20,28.208908081054688,18.819110870361328,4.493309497833252,-3.8544652462005615
0,21,37.642433166503906,9.481999397277832,2.5272750854492188,-1.6373932361602783
0,22,38.34803771972656,3.3753628730773926,1.0231456756591797,-1.300915241241455
0,23,22.792388916015625,17.196359634399414,5.397428512573242,-4.985000133514404
1,0,24.199003219604492,15.685359001159668,5.113283157348633,-3.986236333847046
1,1,25.242319107055664,20.718475341796875,6.491011619567871,-3.1586544513702393
1,2,25.165433883666992,21.326562881469727,7.556375980377197,-2.8915016651153564
1,3,33.56351852416992,2.461902379989624,1.0496015548706055,-0.3446921110153198
1,4,34.1676025390625,2.455615282058716,1.1238778829574585,-0.11698821932077408
1,5,12.853148460388184,22.308732986450195,8.746053695678711,-7.482819557189941
1,6,31.214235305786133,26.625524520874023,5.6070709228515625,-2.3395721912384033
1,7,24.335529327392578,23.98811149597168,4.755812644958496,-4.148991584777832
1,8,24.356849670410156,19.037187576293945,3.8920493125915527,-4.2802414894104
1,9,25.391326904296875,26.48139190673828,4.647983551025391,-3.6165473461151123
1,10,40.595970153808594,5.076849460601807,1.0116959810256958,-0.6432228088378906
1,11,40.06189727783203,4.775821208953857,1.0212029218673706,-0.47953274846076965
1,12,15.540783882141113,17.463741302490234,5.090103626251221,-6.097010612487793
1,13,20.95173454284668,18.735565185546875,3.339266300201416,-3.1570911407470703
1,14,28.818639755249023,15.042842864990234,2.7190909385681152,-1.8040244579315186
1,15,24.96158790588379,22.575109481811523,3.8660731315612793,-1.931021809577942
1,16,16.582874298095703,17.424762725830078,5.637292861938477,-5.438183784484863
1,17,40.04265213012695,5.307989597320557,1.5140451192855835,-0.12575826048851013
1,18,43.5739860534668,4.209682464599609,1.041597604751587,-0.4907006323337555
1,19,30.9047794342041,19.78499412536621,4.950033187866211,-3.757103681564331
1,20,25.574174880981445,17.764453887939453,5.1174798011779785,-5.518057346343994
1,21,29.393857955932617,14.45866870880127,4.873476028442383,-4.383873462677002
1,22,21.553367614746094,19.679285049438477,6.055000305175781,-5.940741062164307
1,23,23.219083786010742,18.537059783935547,5.941065311431885,-4.847692489624023
2,0,27.23111343383789,24.049274444580078,6.046906471252441,-4.187862396240234
2,1,31.35163116455078,25.197141647338867,6.448724746704102,-2.3419835567474365
2,2,30.31747055053711,33.9073600769043,8.398331642150879,-1.8994687795639038
2,3,41.71980667114258,2.0978312492370605,1.0014811754226685,0.7575017213821411
