day,hour,loc,scale,tailweight,skewness
0,0,32.67280578613281,9.259401321411133,2.7170815467834473,-0.8777084350585938
0,1,33.35709762573242,11.30039119720459,3.0390145778656006,0.12496775388717651
0,2,32.982460021972656,9.810193061828613,3.103123903274536,0.1479857861995697
0,3,32.68942642211914,10.322127342224121,3.1524059772491455,0.41322627663612366
0,4,34.054439544677734,10.124314308166504,3.1404194831848145,0.3655824065208435
0,5,37.045257568359375,9.558773040771484,3.0022122859954834,0.7946240901947021
0,6,32.824462890625,20.96306037902832,4.422305583953857,-1.3015127182006836
0,7,43.84410858154297,16.67103385925293,3.158827543258667,0.15531454980373383
0,8,44.04811477661133,18.685152053833008,3.0599288940429688,-0.0008653094992041588
0,9,42.27865219116211,19.91257095336914,3.135547161102295,-0.3154572546482086
0,10,36.897403717041016,19.107994079589844,3.170958995819092,-0.8366153836250305
0,11,26.223926544189453,26.66095733642578,4.905693054199219,-2.514117956161499
0,12,34.27994918823242,16.601211547851562,3.1926369667053223,-1.21975576877594
0,13,30.2655029296875,19.06646728515625,3.3718926906585693,-1.7107819318771362
0,14,36.34915542602539,16.207008361816406,2.96176815032959,-0.34691208600997925
0,15,36.36661148071289,14.261171340942383,3.058008909225464,-0.060263194143772125
0,16,36.842010498046875,15.204527854919434,3.0379347801208496,-0.3417329490184784
0,17,25.911354064941406,19.345354080200195,4.143638610839844,-2.193214178085327
0,18,39.93336486816406,15.20118236541748,2.7536611557006836,-0.6383954882621765
0,19,30.421504974365234,23.285367965698242,4.490569114685059,-2.8213348388671875
0,20,38.33465576171875,14.72473430633545,2.978520393371582,-1.9864623546600342
0,21,37.92729949951172,13.838452339172363,3.0452232360839844,-1.7309197187423706
0,22,38.015995025634766,13.189061164855957,3.004453182220459,-1.5230900049209595
0,23,30.09016990661621,13.85701847076416,4.11978006362915,-2.9544758796691895
1,0,27.90596580505371,14.426060676574707,4.184660911560059,-2.955512285232544
1,1,30.076065063476562,6.711459159851074,3.292712688446045,-2.8245558738708496
1,2,35.7014045715332,5.577746868133545,3.273310661315918,-0.3413941264152527
1,3,35.02408218383789,5.539480686187744,3.199568510055542,-0.14924609661102295
1,4,36.04543685913086,6.415171146392822,3.11194109916687,-0.0315445140004158
1,5,38.009674072265625,7.2251129150390625,3.175583839416504,0.0246058851480484
1,6,41.30320358276367,12.686440467834473,3.1237552165985107,-0.8715540170669556
1,7,39.90968704223633,17.842954635620117,3.0507972240448,-1.693159580230713
1,8,43.920860290527344,17.04676055908203,3.1411986351013184,-1.4324517250061035
1,9,40.33179473876953,16.479320526123047,3.1379549503326416,-1.663015365600586
1,10,38.07250213623047,15.689602851867676,3.119479179382324,-1.6753593683242798
1,11,36.62156295776367,17.423301696777344,3.2505929470062256,-1.4955521821975708
1,12,38.161216735839844,14.851240158081055,3.1759471893310547,-0.6780900955200195
1,13,36.10538864135742,12.817218780517578,3.0704262256622314,-0.9751415252685547
1,14,37.011844635009766,13.268553733825684,3.025783061981201,-0.6363566517829895
1,15,38.24748611450195,12.338820457458496,3.090211868286133,-0.14986170828342438
1,16,37.47417068481445,12.352193832397461,3.1006858348846436,-0.14373382925987244
1,17,39.245323181152344,12.036965370178223,2.955364942550659,-0.569668710231781
1,18,41.8364143371582,13.4750394821167,3.007183074951172,-0.910699725151062
1,19,41.90342712402344,12.289549827575684,2.9939959049224854,-1.8320293426513672
1,20,40.216575622558594,13.188187599182129,2.955366611480713,-1.8605200052261353
1,21,37.118141174316406,12.713008880615234,3.0362610816955566,-2.6018388271331787
1,22,35.33736801147461,12.709038734436035,3.27060604095459,-2.998807907104492
1,23,36.69927215576172,11.233044624328613,3.0554213523864746,-1.6567295789718628
2,0,31.121347427368164,11.197113990783691,3.1076865196228027,-2.334928512573242
2,1,36.379825592041016,8.796327590942383,3.026742458343506,-0.5290495753288269
2,2,35.25428009033203,8.290789604187012,3.132880687713623,-0.5381730794906616
2,3,35.58536148071289,8.045262336730957,3.0304884910583496,-0.1677941232919693
2,4,36.98078155517578,7.89420747756958,3.0756123065948486,0.29447779059410095
2,5,36.32670211791992,9.792266845703125,3.0859060287475586,-0.08532591164112091
2,6,41.846900939941406,11.747944831848145,3.1678273677825928,0.8219832181930542
2,7,40.35386657714844,19.425518035888672,3.64908766746521,-0.331252783536911
2,8,47.485198974609375,15.25053596496582,2.9925310611724854,0.5483422875404358
2,9,35.358131408691406,20.8514404296875,3.894951343536377,-0.9608755111694336
2,10,38.77360916137695,15.393752098083496,2.9521024227142334,0.11031155288219452
2,11,42.132591247558594,11.945818901062012,2.9935410022735596,0.706421971321106
2,12,37.661197662353516,11.924220085144043,3.1258742809295654,0.30694735050201416
2,13,35.65475082397461,13.631975173950195,3.0121986865997314,0.05221404880285263
2,14,37.32866668701172,11.450200080871582,2.950115442276001,1.2330262660980225
2,15,37.24514389038086,10.448180198669434,3.0477819442749023,1.2592617273330688
2,16,37.37472152709961,8.958659172058105,3.0154836177825928,1.0377343893051147
