day,hour,loc,scale,tailweight,skewness
0,0,36.064208984375,5.214822292327881,1.5279102325439453,-0.7188664674758911
0,1,35.86440658569336,5.240283489227295,1.7445158958435059,0.013994228094816208
0,2,35.505332946777344,4.114382266998291,1.5509015321731567,0.2937282919883728
0,3,35.698402404785156,3.4771180152893066,1.158508539199829,0.46994268894195557
0,4,36.022216796875,3.8172311782836914,1.3468916416168213,0.605532169342041
0,5,36.8889274597168,3.6969501972198486,1.131568431854248,-0.3325769305229187
0,6,40.729759216308594,13.170382499694824,3.38786244392395,0.012205883860588074
0,7,40.00318908691406,32.221641540527344,6.013506889343262,-0.7687193155288696
0,8,45.38825988769531,19.9090576171875,3.3169021606445312,-0.3038415014743805
0,9,35.967918395996094,43.349056243896484,7.7331342697143555,-1.6014944314956665
0,10,38.48180389404297,20.213333129882812,3.3540778160095215,-0.6807069182395935
0,11,42.55720138549805,16.105655670166016,2.5019266605377197,-0.17684943974018097
0,12,41.045127868652344,16.918901443481445,2.4157347679138184,-0.027721649035811424
0,13,39.39057540893555,10.60200023651123,1.7038298845291138,-0.31130892038345337
0,14,30.980003356933594,38.23223876953125,5.6107988357543945,-1.0439777374267578
0,15,38.405941009521484,9.947364807128906,1.5391845703125,-0.016642682254314423
0,16,40.62120819091797,9.32953929901123,1.928619623184204,0.7300302982330322
0,17,41.15231704711914,16.934722900390625,3.9780807495117188,0.24667733907699585
0,18,46.342464447021484,4.537043571472168,1.4728087186813354,0.33884504437446594
0,19,45.141178131103516,12.460989952087402,2.95440673828125,-0.714836835861206
0,20,47.448394775390625,2.808295726776123,1.0028413534164429,-0.2934216260910034
0,21,44.531490325927734,5.491610050201416,1.4679393768310547,-0.66935795545578
0,22,42.25843048095703,9.345792770385742,1.8120026588439941,-0.904873251914978
0,23,34.369632720947266,21.251096725463867,5.781744480133057,-2.689842700958252
1,0,39.08771896362305,2.8468642234802246,1.136466145515442,-0.15736141800880432
1,1,37.63895034790039,4.4189133644104,1.5061795711517334,-0.23568738996982574
1,2,36.726715087890625,9.922520637512207,3.6712827682495117,0.12285327166318893
1,3,36.9593391418457,14.176722526550293,5.542028427124023,0.23171120882034302
1,4,35.56332015991211,25.879894256591797,8.46634292602539,-0.09618420898914337
1,5,38.37541961669922,9.60350227355957,2.9009757041931152,-0.2943072021007538
1,6,39.88159942626953,32.2399787902832,6.84220027923584,-0.8035881519317627
1,7,47.056339263916016,34.48975372314453,6.70330286026001,-0.4555821120738983
1,8,47.64524459838867,17.557350158691406,2.797504186630249,-0.5944126844406128
1,9,46.785911560058594,23.63481330871582,3.5413365364074707,-0.5940713882446289
1,10,44.66819381713867,11.325969696044922,1.6448075771331787,-0.19923114776611328
1,11,43.981590270996094,13.965364456176758,2.2776269912719727,-0.46183717250823975
1,12,42.094425201416016,15.836567878723145,2.4730191230773926,-0.12290850281715393
1,13,40.272335052490234,10.222478866577148,1.8219006061553955,-0.23072238266468048
1,14,39.83056640625,13.859586715698242,2.1734440326690674,-0.0843062624335289
1,15,40.49308395385742,14.853066444396973,2.1650707721710205,0.37481358647346497
1,16,41.589813232421875,7.001521110534668,1.5813393592834473,0.258391797542572
1,17,43.60739517211914,15.047005653381348,3.0344741344451904,0.09982360899448395
1,18,45.85547637939453,14.970593452453613,3.3368515968322754,-0.8614147305488586
1,19,45.0911979675293,22.16191291809082,4.629825592041016,-1.7906028032302856
1,20,50.4184684753418,2.928154468536377,1.0119930505752563,-0.5702916979789734
1,21,43.81865692138672,12.766161918640137,2.622227191925049,-1.258193016052246
1,22,43.047122955322266,12.340710639953613,3.080371379852295,-1.007602334022522
1,23,38.68390655517578,14.70390796661377,3.4973535537719727,-1.6078273057937622
2,0,36.22877502441406,4.470081329345703,1.2543509006500244,-0.915695071220398
2,1,34.73508834838867,5.036253452301025,1.7382457256317139,-0.47256168723106384
2,2,27.62970733642578,29.324390411376953,6.257863521575928,-1.9075278043746948
2,3,34.02033233642578,16.54840660095215,5.2095184326171875,-0.2014763206243515
2,4,27.001327514648438,37.8582878112793,10.795642852783203,-2.2344253063201904
2,5,36.75353240966797,4.1719489097595215,1.4193458557128906,0.3008548319339752
2,6,32.99107360839844,32.75190734863281,7.258726596832275,-1.050706148147583
2,7,37.86833953857422,4.740352630615234,1.0004633665084839,-0.08955304324626923
2,8,41.51704025268555,12.571803092956543,2.3418986797332764,0.17010009288787842
2,9,38.38719177246094,23.231040954589844,5.930065155029297,0.06982793658971786
2,10,38.047706604003906,6.136746883392334,1.5662134885787964,0.2451450526714325
2,11,38.991146087646484,4.95926570892334,1.1156858205795288,0.5131798386573792
2,12,38.38569641113281,12.086106300354004,2.663524627685547,0.7204071879386902
2,13,32.33650207519531,17.192115783691406,2.9057836532592773,0.17690099775791168
2,14,35.592525482177734,12.985539436340332,2.3171892166137695,0.9656705856323242
2,15,36.07741165161133,8.845540046691895,1.7431890964508057,1.1379274129867554
2,16,36.216102600097656,2.561314344406128,1.003995418548584,0.9689426422119141
2,17,32.6420783996582,23.50640106201172,6.988028526306152,-0.8204978704452515
2,18,40.03114700317383,5.04638147354126,1.8142675161361694,0.11694573611021042
2,19,44.2578010559082,3.149001359939575,1.0180518627166748,0.35655659437179565
2,20,45.122222900390625,2.856067180633545,1.0030333995819092,0.37823474407196045
2,21,42.88200759887695,6.086005687713623,1.67887544631958,-0.16077294945716858
2,22,40.0344352722168,7.826013088226318,1.859837293624878,-1.4086995124816895
2,23,38.300933837890625,7.090957164764404,1.510353684425354,-1.4325358867645264
3,0,37.5129508972168,3.738751173019409,1.000556468963623,-0.19832995533943176
3,1,34.37080383300781,5.741583824157715,1.7670668363571167,-0.36497464776039124
3,2,33.896339416503906,4.9281325340271,1.538022756576538,-0.298312783241272
3,3,34.33425521850586,4.863247394561768,1.3359942436218262,0.21636152267456055
3,4,34.05781936645508,6.31310510635376,1.9289672374725342,0.10959387570619583
3,5,31.373191833496094,29.49887466430664,9.756149291992188,-1.0200482606887817
3,6,32.665740966796875,40.74298095703125,8.889143943786621,-0.8699018955230713
3,7,40.657222747802734,28.544795989990234,4.221722602844238,0.8113188147544861
3,8,42.76298904418945,28.514726638793945,3.7412095069885254,0.6261689066886902
3,9,41.56039810180664,18.8476505279541,3.5237488746643066,1.0481942892074585
3,10,38.10591506958008,14.711173057556152,2.8748860359191895,0.14916612207889557
3,11,36.48788833618164,15.805705070495605,2.9373154640197754,0.0035888804122805595
3,12,34.98720932006836,20.770479202270508,4.101673603057861,-0.26801547408103943
3,13,34.86929702758789,9.131125450134277,1.4041681289672852,0.17680273950099945
3,14,35.818153381347656,6.310208797454834,1.4417520761489868,1.0375949144363403
3,15,35.06935501098633,13.187701225280762,2.590177059173584,1.0811524391174316
