,day,hour,loc,scale,tailweight,skewness
0,0,0,121.45320585948427,40.67495819773313,1.5493141116995586,0.6162541146520887
1,0,1,112.4161548783098,42.55538081291167,1.6770133160306058,0.6498118151974337
2,0,2,110.33899888713125,29.402427718398222,1.1396095168850533,0.5492207711079223
3,0,3,103.99807030954028,35.59048508411606,1.3020087927091057,0.268964840971063
4,0,4,106.53891558021836,38.35230828232217,1.4609640983901884,0.41688426856879335
5,0,5,117.36474098306805,25.720232423073156,1.1322703826185112,0.35091450704324983
6,0,6,144.83159587665193,28.941225460236627,1.1393423357116388,0.45297711175700833
7,0,7,182.20128494927576,24.200007702332634,1.0353910493765393,0.8102690570918081
8,0,8,188.1057831293594,39.57433591654096,1.199888032269962,0.27653565559807697
9,0,9,180.50214965013174,28.637169146210464,1.0,-0.1254501264984187
10,0,10,164.95356259965627,28.74025493351232,1.0854314061693124,-0.5375408686554557
11,0,11,159.4942800261165,24.519278278566073,1.0,-0.324436925127701
12,0,12,147.5533580277615,18.92623231127035,1.0,-0.6522067892939324
13,0,13,141.77432442429932,22.335920109757573,1.0,-0.7190623213083188
14,0,14,147.77720378478188,25.50496885034734,1.0,-0.22855543933936953
15,0,15,155.11553407951854,25.68572963835764,1.0,-0.22817488392615412
16,0,16,163.63755551506173,28.48508949878255,1.0,0.10509805896511155
17,0,17,187.37078057515416,31.166545119626466,1.1519858090112172,0.5822508466247579
18,0,18,190.18748841931819,48.03965989541372,1.795019572370141,0.47615369352261494
19,0,19,175.41940285235302,28.16934100816052,1.1580811751727706,0.3043557354218145
20,0,20,155.18385512217205,62.4963525796313,2.2882284836838456,0.2652255943788871
21,0,21,146.30773050160153,53.835932468809155,2.159976718202407,0.39856614481766955
22,0,22,144.04596221752809,32.130536945571144,1.2547670801027027,0.7057626262301449
23,0,23,134.0990722314524,41.06755652901524,1.521569988831431,0.9152493126887431
24,1,0,109.40355209147693,33.36160789448396,1.3445103440445711,0.11307672882448787
25,1,1,105.04986501003623,38.10195652367342,1.6013885608822562,0.5962085923621714
26,1,2,102.45223078864895,33.656647634592495,1.4023688570249233,0.6848234517564596
27,1,3,90.49593253540228,48.79367536360998,1.8789523125116319,0.527459413189301
28,1,4,97.3057726158145,56.43545254014635,1.9617694926727633,0.9578507381448407
29,1,5,104.26080279730496,30.30717645462367,1.4296254851415886,0.860384110951185
30,1,6,111.4228000407444,48.95657850274393,1.6104767789345804,0.2195221224958854
31,1,7,132.52660521625106,44.27084348173398,1.3696445325423572,0.10535358415134624
32,1,8,138.87502629772817,31.369797771835177,1.0,-0.4559626030335468
33,1,9,132.70988778108597,43.85801891900914,1.3079593298483922,-0.3410227711298453
34,1,10,122.5873259547233,49.89466961274469,1.4676592062484972,-0.14060728802575184
35,1,11,119.09091484263755,40.94126307161125,1.2518264191336679,0.21402288932359412
36,1,12,115.33616398269346,34.735234146581554,1.1958559685997578,0.15159394393897063
37,1,13,111.0871687634307,29.75183332179444,1.0672009277863748,0.11039171876438034
38,1,14,117.28947524724198,36.74173118156225,1.2763358284909625,0.38609649020799214
39,1,15,119.23365837323168,34.86481791098918,1.3273658651489326,0.016265500671488374
40,1,16,122.73959277953085,27.401805744155183,1.1241947390584281,-0.05758297079483569
41,1,17,144.626917017717,32.48862299447136,1.1805676199297443,-0.3117155263072613
42,1,18,154.26946647804093,31.150754230628287,1.0796552659547172,-0.49506022254044313
43,1,19,146.7691412576682,28.37090389885918,1.0505673626052228,-0.5764444786894051
44,1,20,142.15940376851353,31.933207437595208,1.294539148454372,-0.22379034179746435
45,1,21,135.68848634093536,28.459356214958113,1.1276297626510814,-0.16536041041124505
46,1,22,128.11428233866394,28.543853799904813,1.141037118602444,-0.20040258934166347
47,1,23,117.27841218528152,24.136537652903407,1.0043853945382188,-0.2989975605584236
48,2,0,87.35756449149449,48.954871522794626,1.6388841621938577,-0.4936639220812884
49,2,1,85.87558006041971,53.75254456947701,1.8237681118766498,-0.07761174738246027
50,2,2,58.117318408376576,105.4226595160115,3.3794794500008885,-0.7756560908511377
51,2,3,54.20834002691158,63.31149472813946,2.078318520494556,-0.5991316679255128
52,2,4,54.781447658204165,62.973363065755805,1.9868173181669369,-0.45234574944912365
53,2,5,67.44132923895683,58.777000163255295,2.2253717498961745,-0.30008062375793343
54,2,6,89.3593910836607,60.57731234923733,2.1133067436707518,-0.02741758550826825
55,2,7,112.475918060656,52.45433890106143,1.631577395153579,0.32970046749223725
56,2,8,118.85692699856641,43.14283412540654,1.236138184793262,0.16629416273531528
57,2,9,113.01563814076931,45.6480528812903,1.361858515146714,0.25068935247222773
58,2,10,98.14872350958491,45.8285461939629,1.40182088436029,0.4779359193718829
59,2,11,92.6308829923966,39.75321330133198,1.2606870140252262,0.5044658034759134
60,2,12,89.66621573691329,42.40980471502676,1.3444820193161517,0.6321563009750383
61,2,13,88.32141125153001,45.94113480946081,1.3962742361242608,0.8104852435446052
62,2,14,90.27792579919016,46.56996298215902,1.5314775249771122,0.7367955207354094
63,2,15,88.78224120118941,41.348964035242965,1.5560212322970906,0.28763493361019327
64,2,16,97.76075764097165,33.926489033096594,1.302678140870988,0.10427896899256975
65,2,17,130.26877151697363,38.738930499798556,1.3144850346950017,0.22315318302124332
66,2,18,125.95680214287944,35.91067926006549,1.2336422648131733,-0.6156909061547099
67,2,19,134.8658999195991,45.04989079731573,1.4401787832320512,-0.48311549342017823
68,2,20,123.50208790006981,63.719456784513774,2.113418020216626,-0.35018142379385536
69,2,21,102.79390099047392,70.09091946874922,2.3306498107775995,-0.5618616714881335
70,2,22,108.65129044865694,54.923145835765766,1.9749001626288554,-0.31438452829306485
71,2,23,101.36421984385,44.108840383324626,1.6502677435214013,-0.15647602963253388
72,3,0,121.51730098769694,79.6298333166421,2.251347739112531,0.853609791113007
73,3,1,119.07489507251665,66.20688076382699,2.188288455129338,1.14854229928353
74,3,2,103.60064128786735,80.70327078719873,2.5082050691968605,0.9973210894758262
75,3,3,84.20249364702532,51.634356155591945,1.4642763960561194,0.6338770138577428
76,3,4,87.15050416361382,59.217387627494425,1.732405645824961,0.7424261787379246
77,3,5,87.03689672885525,40.47793110782504,1.358067753998771,0.5339003471457853
78,3,6,99.05984352648642,38.29369755822792,1.0,0.3569475268604714
79,3,7,119.72768922345571,43.978930028189474,1.0,0.45181622680976913
80,3,8,125.39267214205695,43.160572056756486,1.0,0.07687118583948618
81,3,9,130.32707693224097,37.75787032146848,1.0586726173887537,-0.1374020954808334
82,3,10,117.86176100309137,54.03584804199491,1.4144457367017653,-0.6353023496944282
83,3,11,109.96398309422605,47.46715783391642,1.5118167653868666,-0.9491032244438014
84,3,12,112.1343858022314,34.39068571133205,1.3697931003559736,-1.0653957343995484
85,3,13,112.70472752887264,38.46017022912169,1.4108055111946582,-0.7031466986374222
86,3,14,99.6121950552785,51.06232880104662,1.9145985847974805,-1.375332578995891
87,3,15,117.14027589842564,39.156259379792914,1.501903432686855,-0.7607511884686811
88,3,16,130.2107524461259,39.81698021695723,1.571650354860146,-0.25048495015281597
89,3,17,148.39790191589486,37.233433907782356,1.334869400026287,-0.39881888165751367
90,3,18,150.1472086225365,44.80189053936967,1.5660644079771027,-0.8691484522395827
91,3,19,150.91256985139174,37.41127384925925,1.382966514054517,-0.8340486909445106
92,3,20,143.62863544575094,33.5078658152059,1.1846421432756766,-0.5958951930697741
93,3,21,133.1529200117251,31.387304651101108,1.1849921960579983,-0.3359426000923199
94,3,22,126.58988234872005,29.340258678013754,1.1959453293773805,-0.12433596415767156
95,3,23,121.1572361925877,36.69470905703741,1.4510868718760284,0.22266442188119182
96,4,0,93.18615094327362,40.71911701766616,1.4012791691507929,0.22221096800256282
97,4,1,94.31898205703683,55.47656018566536,2.0118128233214647,0.7651440932242615
