day,hour,loc,scale,tailweight,skewness
0,0,129.85386657714844,47.028099060058594,1.8346542119979858,-0.300367534160614
0,1,123.59728240966797,46.69676971435547,2.013923406600952,-0.20646899938583374
0,2,126.97075653076172,79.05043029785156,3.1843786239624023,0.044523000717163086
0,3,123.51541137695312,86.2104263305664,3.4567291736602783,0.14269480109214783
0,4,124.70317840576172,79.60905456542969,3.3110928535461426,0.07006832957267761
0,5,127.23643493652344,51.15115737915039,2.250040054321289,0.03602704405784607
0,6,148.4051513671875,80.01837158203125,2.768889904022217,-0.032495856285095215
0,7,164.97332763671875,61.358680725097656,2.115417957305908,-0.2389484941959381
0,8,176.00863647460938,76.4906234741211,2.4039483070373535,-0.3860064446926117
0,9,171.09681701660156,74.10279083251953,2.390570640563965,-0.8208975791931152
0,10,157.6282501220703,69.95801544189453,2.3770995140075684,-1.164433479309082
0,11,153.0745849609375,62.70930099487305,2.1800484657287598,-1.168557047843933
0,12,147.18588256835938,53.437339782714844,1.945203423500061,-1.4249347448349
0,13,144.18771362304688,55.31578826904297,1.9589381217956543,-1.1797161102294922
0,14,142.5945587158203,57.11424255371094,2.0685951709747314,-0.9785400032997131
0,15,144.54354858398438,60.608558654785156,2.1979799270629883,-0.8736150860786438
0,16,149.10830688476562,61.417320251464844,2.2521228790283203,-0.49420738220214844
0,17,171.6514434814453,46.01624298095703,1.8219759464263916,-0.3837874233722687
0,18,178.29759216308594,44.94415283203125,1.89732027053833,-0.22661945223808289
0,19,174.90760803222656,39.037513732910156,1.8118138313293457,-0.15065321326255798
0,20,164.60833740234375,42.56759262084961,1.9682862758636475,-0.31740546226501465
0,21,156.29660034179688,41.86170959472656,2.055750846862793,-0.28356456756591797
0,22,150.36477661132812,53.198936462402344,2.1769614219665527,-0.24079222977161407
0,23,134.0063018798828,52.63447189331055,2.55407452583313,0.033223479986190796
1,0,129.43678283691406,51.4248046875,1.6261157989501953,-0.04520125687122345
1,1,127.47428131103516,75.5068588256836,2.443880081176758,0.42025601863861084
1,2,123.86677551269531,103.39586639404297,3.183617115020752,0.6711215376853943
1,3,119.0614242553711,104.65599822998047,3.145658016204834,0.9027175903320312
1,4,114.14270782470703,119.6582260131836,3.5726161003112793,0.8403511643409729
1,5,126.97591400146484,101.51314544677734,3.1163599491119385,0.892931342124939
1,6,152.8321533203125,110.1485824584961,2.6161763668060303,0.8369506597518921
1,7,165.95132446289062,112.78250122070312,2.274066925048828,0.3688838481903076
1,8,175.9599151611328,77.9149169921875,1.6224663257598877,0.09686851501464844
1,9,168.5557861328125,68.16887664794922,1.6811068058013916,0.07794398069381714
1,10,152.05914306640625,97.94214630126953,2.4461491107940674,0.3169595003128052
1,11,141.74740600585938,112.6504898071289,2.706909418106079,0.38694095611572266
1,12,137.64883422851562,79.72142791748047,2.027040481567383,0.5248668193817139
1,13,132.1903533935547,93.23363494873047,2.2639269828796387,0.5566838383674622
1,14,133.62738037109375,72.63007354736328,1.8488988876342773,0.5872167348861694
1,15,137.3472137451172,100.29154205322266,2.3988702297210693,0.563158392906189
1,16,144.45654296875,92.89125061035156,2.3326897621154785,0.46303173899650574
1,17,167.81968688964844,77.98451232910156,1.8693127632141113,0.18431872129440308
1,18,177.2776336669922,56.753318786621094,1.5542471408843994,-0.21053051948547363
1,19,178.18637084960938,57.95844268798828,1.474231481552124,-0.19233818352222443
1,20,172.826416015625,51.84120178222656,1.4475278854370117,-0.24702876806259155
1,21,162.0715789794922,88.86569213867188,2.2264814376831055,-0.47466927766799927
1,22,157.6108856201172,76.4272689819336,1.9637587070465088,-0.4518663287162781
1,23,141.69369506835938,100.31978607177734,2.5431008338928223,-0.40032991766929626
2,0,80.42334747314453,62.11878967285156,2.3887991905212402,-0.12640538811683655
2,1,82.13800048828125,80.88631439208984,3.0542986392974854,0.41001975536346436
2,2,77.05427551269531,71.4217758178711,2.8287370204925537,0.4727204144001007
2,3,72.62694549560547,89.7619400024414,3.4993138313293457,0.4907717704772949
2,4,72.4105224609375,81.63866424560547,3.301445484161377,0.7133634090423584
2,5,78.78009033203125,57.44375991821289,2.3913612365722656,0.7438185214996338
2,6,92.57392883300781,61.087215423583984,2.067836284637451,0.7468087673187256
2,7,103.01368713378906,83.147216796875,2.1238555908203125,0.5256515741348267
2,8,107.24732208251953,62.102020263671875,1.569692850112915,0.37675440311431885
2,9,100.65219116210938,62.79215621948242,1.8187839984893799,0.5226166844367981
2,10,97.17585754394531,62.62187957763672,1.9459738731384277,0.7670177817344666
2,11,90.71170043945312,73.47116088867188,2.076143503189087,0.9613901376724243
2,12,88.77444458007812,67.6396484375,1.8797773122787476,1.0091304779052734
2,13,88.12847137451172,66.34801483154297,1.9458364248275757,1.3542150259017944
2,14,89.97258758544922,48.921024322509766,1.4916250705718994,1.3414584398269653
2,15,86.3358154296875,82.62012481689453,2.2785093784332275,0.9448295831680298
2,16,89.73945617675781,68.58403778076172,2.167823314666748,0.7886738777160645
2,17,100.69680786132812,62.889862060546875,2.0492143630981445,0.24728727340698242
2,18,110.1731185913086,49.72401428222656,1.8483304977416992,-0.21607622504234314
2,19,111.01296997070312,42.48948669433594,1.6042560338974,-0.37061065435409546
2,20,116.1005859375,46.60838317871094,1.83418607711792,-0.1202458068728447
2,21,105.6655044555664,52.96856689453125,1.963454008102417,-0.2427353858947754
2,22,102.12799835205078,56.654415130615234,2.1671690940856934,-0.30992352962493896
2,23,91.51431274414062,51.15568923950195,2.164604663848877,-0.16539432108402252
3,0,124.26217651367188,100.64893341064453,2.9341912269592285,0.4578338861465454
3,1,118.07156372070312,114.08827209472656,3.7589006423950195,0.7138808965682983
3,2,116.78062438964844,99.55623626708984,3.456031322479248,0.8402363657951355
3,3,110.13902282714844,107.04218292236328,3.7141871452331543,0.8544823527336121
3,4,111.68062591552734,111.71060180664062,3.966776132583618,0.9342952370643616
3,5,115.38033294677734,115.49835968017578,4.073248863220215,0.6673470735549927
3,6,143.27139282226562,82.58853912353516,2.7098562717437744,0.6777953505516052
3,7,159.9438018798828,92.71172332763672,2.5661563873291016,0.3534742295742035
3,8,165.55787658691406,87.7728042602539,2.2167296409606934,-0.016858592629432678
3,9,158.08837890625,87.35880279541016,2.4432454109191895,-0.3867534399032593
3,10,150.9204559326172,80.99649810791016,2.4003992080688477,-0.47732043266296387
3,11,142.9178009033203,85.09758758544922,2.595465660095215,-0.6573314666748047
3,12,136.51318359375,86.45252990722656,2.703308582305908,-0.8817568421363831
3,13,128.62901306152344,92.37765502929688,2.897393226623535,-0.9035646319389343
3,14,133.64137268066406,73.69214630126953,2.3762545585632324,-0.7502091526985168
3,15,139.6787109375,54.363037109375,1.933545708656311,-0.7671189308166504
3,16,140.1909942626953,85.56848907470703,2.7555758953094482,-0.8250014185905457
3,17,161.68382263183594,71.22288513183594,2.088423728942871,-0.6909765005111694
