day,hour,loc,scale,tailweight,skewness
0,0,119.08775329589844,28.680564880371094,1.1633203029632568,0.5236509442329407
0,1,115.19426727294922,25.041316986083984,1.256155252456665,0.43835628032684326
0,2,112.0572280883789,26.13348388671875,1.1207492351531982,0.28863614797592163
0,3,107.19205474853516,26.308935165405273,1.2955070734024048,0.388112872838974
0,4,108.8730697631836,25.485576629638672,1.3292138576507568,0.35706543922424316
0,5,115.8065414428711,26.928817749023438,1.2886347770690918,0.2629396319389343
0,6,133.065673828125,28.46938705444336,1.010614037513733,0.3930508494377136
0,7,157.95156860351562,37.879478454589844,1.1774457693099976,-0.2152637541294098
0,8,166.97152709960938,40.789608001708984,1.2277708053588867,-0.6191680431365967
0,9,158.6056365966797,34.73646545410156,1.1466195583343506,-0.6953963041305542
0,10,146.6959686279297,35.882843017578125,1.240330457687378,-0.9542946815490723
0,11,139.21234130859375,35.95298385620117,1.2144410610198975,-0.9456082582473755
0,12,134.4179229736328,27.31588363647461,1.082655429840088,-1.0416128635406494
0,13,127.49821472167969,30.788814544677734,1.1905639171600342,-0.9856639504432678
0,14,127.41780090332031,30.612472534179688,1.2401621341705322,-0.9706089496612549
0,15,134.44093322753906,26.961442947387695,1.2383556365966797,-1.115189790725708
0,16,140.79074096679688,28.05911636352539,1.2055790424346924,-0.7390533685684204
0,17,159.54074096679688,30.38673973083496,1.117889642715454,-1.0330685377120972
0,18,168.08953857421875,34.86019515991211,1.1522588729858398,-0.2900625467300415
0,19,167.81553649902344,34.0872688293457,1.1262273788452148,0.3122828006744385
0,20,156.19052124023438,31.030353546142578,1.0492196083068848,0.38072800636291504
0,21,143.9609375,28.378047943115234,1.111236810684204,0.437255322933197
0,22,137.35557556152344,28.002912521362305,1.1011885404586792,0.38512367010116577
0,23,123.45161437988281,25.120386123657227,1.0344581604003906,0.3109416961669922
1,0,128.26866149902344,35.643310546875,1.2098801136016846,0.2532249093055725
1,1,120.28935241699219,30.59466552734375,1.1603245735168457,0.3588179647922516
1,2,115.1037826538086,31.22734260559082,1.2183393239974976,0.5431348085403442
1,3,108.78843688964844,37.30630111694336,1.3057810068130493,0.8963972330093384
1,4,108.06987762451172,37.843544006347656,1.4290940761566162,0.7061545848846436
1,5,117.4065170288086,36.40956497192383,1.3476002216339111,0.9078308343887329
1,6,136.696044921875,39.29551696777344,1.116976022720337,0.758072018623352
1,7,161.50277709960938,43.982826232910156,1.0887036323547363,0.48626482486724854
1,8,169.61793518066406,39.953006744384766,1.0101910829544067,0.2832895517349243
1,9,164.61827087402344,43.584102630615234,1.0412077903747559,0.08583390712738037
1,10,150.95166015625,40.07496643066406,1.1390289068222046,-0.40044233202934265
1,11,141.20668029785156,37.698219299316406,1.088121771812439,0.05565723776817322
1,12,137.69891357421875,37.70826721191406,1.088696002960205,-0.04622343182563782
1,13,133.19422912597656,36.630210876464844,1.0502241849899292,-0.08000513911247253
1,14,132.8853302001953,36.886962890625,1.1143090724945068,-0.173356831073761
1,15,140.16749572753906,34.39153289794922,1.0388529300689697,-0.3010536730289459
1,16,147.67349243164062,31.479129791259766,1.0100501775741577,-0.4365619421005249
1,17,170.4143829345703,32.82319641113281,1.0764963626861572,-0.4999639391899109
1,18,181.67141723632812,36.576812744140625,1.0839983224868774,-0.3773684799671173
1,19,183.3564453125,35.707489013671875,1.1780457496643066,-0.26822033524513245
1,20,172.5430450439453,35.220733642578125,1.1453120708465576,0.0010305941104888916
1,21,157.8116912841797,30.91529083251953,1.0633673667907715,-0.3873700797557831
1,22,150.57798767089844,32.29258728027344,1.1079096794128418,-0.25578513741493225
1,23,136.61801147460938,31.055429458618164,1.1676025390625,-0.4253747761249542
2,0,69.62049102783203,21.26285743713379,1.2450164556503296,-1.2332180738449097
2,1,66.52469635009766,24.955303192138672,1.5375752449035645,-1.3533363342285156
2,2,62.33374786376953,23.65605926513672,1.4835461378097534,-1.4569251537322998
2,3,58.54360580444336,27.521907806396484,1.616034984588623,-1.4031720161437988
2,4,57.39268493652344,23.411712646484375,1.5062373876571655,-0.8592562079429626
2,5,62.08732986450195,21.454177856445312,1.538164734840393,-0.5841199159622192
2,6,72.05077362060547,32.2105712890625,1.5658962726593018,-0.9077932238578796
2,7,83.90607452392578,28.532047271728516,1.5614649057388306,-0.8287971019744873
2,8,88.11602783203125,31.206823348999023,1.501928687095642,-1.2666044235229492
2,9,85.82783508300781,25.202499389648438,1.2091281414031982,-1.001529335975647
2,10,78.52539825439453,25.24970245361328,1.399654746055603,-0.29216820001602173
2,11,73.32682037353516,27.674026489257812,1.5048372745513916,-0.0630577802658081
2,12,72.32589721679688,21.250133514404297,1.3506437540054321,0.4291371703147888
2,13,69.42955780029297,24.391822814941406,1.3991847038269043,0.19480884075164795
2,14,68.96224212646484,26.559457778930664,1.3301596641540527,-0.4029065668582916
2,15,73.01309204101562,23.40947723388672,1.233593225479126,-0.39619940519332886
2,16,78.19648742675781,21.618074417114258,1.2881606817245483,-0.7687357664108276
2,17,89.29056549072266,19.45607566833496,1.2081204652786255,-1.6324279308319092
2,18,96.64134979248047,24.274473190307617,1.3448455333709717,-1.7837269306182861
2,19,96.50165557861328,25.380416870117188,1.3750531673431396,-1.5118849277496338
2,20,90.21110534667969,24.92323875427246,1.4446972608566284,-1.462932825088501
2,21,83.00121307373047,25.70574951171875,1.3704837560653687,-1.3600815534591675
2,22,78.29895782470703,26.468017578125,1.317570686340332,-0.978473424911499
2,23,70.12550354003906,28.932641983032227,1.3630707263946533,-0.803895115852356
3,0,114.49990844726562,46.629215240478516,1.201994776725769,0.4152829349040985
3,1,112.91893005371094,39.50782775878906,1.241133213043213,1.2304563522338867
3,2,102.87774658203125,39.637882232666016,1.3608474731445312,0.6610596179962158
3,3,95.01055145263672,45.74365234375,1.1651009321212769,1.0690600872039795
3,4,94.52799987792969,47.82417297363281,1.1818468570709229,1.3157119750976562
3,5,101.69884490966797,43.4102783203125,1.0947179794311523,1.7462306022644043
3,6,115.62434387207031,47.970802307128906,1.3165327310562134,1.339500069618225
3,7,135.28009033203125,52.36711883544922,1.245300054550171,1.658441185951233
3,8,145.1907501220703,60.01174545288086,1.310498833656311,1.6889369487762451
3,9,145.1522216796875,49.67461395263672,1.0881035327911377,1.335996150970459
3,10,135.9859161376953,44.956520080566406,1.0466443300247192,1.041656494140625
3,11,130.45516967773438,42.634490966796875,1.073198676109314,0.11013969779014587
3,12,128.0115509033203,41.25556182861328,1.120221495628357,-0.6984403133392334
3,13,118.33856201171875,35.129356384277344,1.003166913986206,-0.1528910994529724
3,14,119.96086883544922,41.83329772949219,1.0403919219970703,-0.3592980206012726
3,15,124.72567749023438,35.049842834472656,1.0235520601272583,-0.6640313863754272
3,16,134.95571899414062,33.93180465698242,1.0609006881713867,0.18833771347999573
3,17,152.51466369628906,42.49187469482422,1.0628291368484497,-0.21801596879959106
3,18,162.31985473632812,43.4512939453125,1.2569549083709717,-0.36273786425590515
3,19,164.6918182373047,41.73834991455078,1.208258867263794,-0.384351521730423
3,20,158.34432983398438,36.043087005615234,1.1589397192001343,0.2671683728694916
3,21,143.46888732910156,40.11475372314453,1.2520077228546143,0.16628390550613403
3,22,139.90292358398438,34.17308044433594,1.0620158910751343,0.36052942276000977
3,23,125.68790435791016,32.87883758544922,1.0712740421295166,0.4459722936153412
4,0,104.962158203125,28.50015640258789,1.3264567852020264,-1.2604973316192627
4,1,98.3674087524414,27.104473114013672,1.3351181745529175,-1.0649359226226807
4,2,96.0423355102539,26.176227569580078,1.4648733139038086,-0.9301097393035889
4,3,91.32534790039062,28.814430236816406,1.302643060684204,-0.5326896905899048
4,4,92.9338150024414,26.785964965820312,1.288245677947998,-0.5107194185256958
4,5,98.68354034423828,23.31220054626465,1.2382253408432007,-0.6172701120376587
