,3.593813663804626,5.994842503189409,10.0,16.68100537200059,27.82559402207123,46.41588833612777,77.4263682681127,129.15496650148827,215.44346900318823,359.38136638046257,BIC
CRPS,1.6823284631439916,1.6760605469403007,1.6716225122030048,1.6686445574948454,1.666857579082458,1.6663304493581759,1.6662692047491385,1.6664901822621223,1.6679369637962869,1.6726822381376303,1.656361907443991
