,5.994842503189409,10.0,16.68100537200059,27.82559402207123,46.41588833612777,77.4263682681127,129.15496650148827,215.44346900318823,599.4842503189409,1000.0,BIC
CRPS,6.476705106591806,6.450177332801819,6.429004893433684,6.416344135110385,6.420399558519283,6.441038346119342,6.477427921469412,6.517795005263111,6.560087905392475,6.559949100645187,6.271076632417903
